,Training,Noise,Training Error,Testing Error,Time Count,Weight,Bias,Objective Function
0,70,0,0.0,0.0,0.0005149999999787269,[[-0.19019981 -0.88139353]],5.92391663925545,0.40651526048584935
0,70,5,0.02857142857142858,0.09999999999999998,0.00042400000000952787,[[-0.13578113 -0.71046689]],4.443438302481304,0.2615998563948096
0,70,10,0.0714285714285714,0.16666666666666663,0.000461000000001377,[[-0.0965492  -0.57803408]],3.5599224393626927,0.1717225731986852
0,70,15,0.12857142857142856,0.19999999999999996,0.0007410000000049877,[[-0.13639464 -0.51921054]],3.791448478512979,0.14409154107736497
0,70,20,0.17142857142857137,0.2666666666666667,0.0006910000000175387,[[-0.06621149 -0.47007563]],2.9405583180830654,0.11267752809140504
0,70,25,0.22857142857142854,0.30000000000000004,0.000618000000002894,[[-0.15559641 -0.4532369 ]],3.7611081620136417,0.11481696473314845
0,70,30,0.2857142857142857,0.33333333333333337,0.0005850000000009459,[[-0.06589749 -0.41858227]],2.6699956212808353,0.08977679945294305
0,60,0,0.0,0.0,0.0003900000000101045,[[-0.18997584 -0.88138828]],5.9217770246912425,0.40646805734474245
0,60,5,0.033333333333333326,0.07499999999999996,0.0004660000000171749,[[-0.09625045 -0.68084542]],3.950585978205979,0.23640731978527338
0,60,10,0.06666666666666665,0.15000000000000002,0.0005409999999983484,[[-0.09725443 -0.58114127]],3.586593596457755,0.17359180146163733
0,60,15,0.1333333333333333,0.17500000000000004,0.00046000000000390173,[[-0.27689169 -0.58702188]],5.552658971906578,0.21063185009337967
0,60,20,0.18333333333333335,0.22499999999999998,0.0008640000000070813,[[-0.09647164 -0.46800755]],3.2538544025018674,0.1141689242516996
0,60,25,0.21666666666666667,0.30000000000000004,0.00047399999999697684,[[-0.11032126 -0.45498749]],3.346072340904588,0.10959219815775846
0,60,30,0.2833333333333333,0.32499999999999996,0.0007109999999954653,[[-0.04229978 -0.42015093]],2.4673793150159615,0.08915803713760824
0,50,0,0.0,0.0,0.0003739999999936572,[[-0.19020431 -0.88141438]],5.924064646408979,0.4065344920341099
0,50,5,0.020000000000000018,0.07999999999999996,0.00042199999998615567,[[-0.11647436 -0.8262381 ]],5.004951145389538,0.348117834765564
0,50,10,0.06000000000000005,0.14,0.00037800000001197986,[[-0.1414358  -0.58149823]],4.002960071666198,0.17907213721898133
0,50,15,0.14,0.16000000000000003,0.00046000000000390173,[[-0.60183057 -0.59605494]],9.006854128178679,0.3587407619562706
0,50,20,0.19999999999999996,0.19999999999999996,0.00042400000000952787,[[-0.4785288  -0.53550343]],7.492589306820251,0.25787686589301406
0,50,25,0.21999999999999997,0.26,0.0005639999999971224,[[-0.32837813 -0.46755811]],5.585783819328069,0.16322138917798745
0,50,30,0.31999999999999995,0.28,0.000614000000012993,[[-0.18810548 -0.42766671]],3.96417208981558,0.10914124260555118
0,80,0,0.0,0.0,0.00059500000000412,[[-0.52016872 -0.1309982 ]],3.554790185183047,0.1438680100420805
0,80,5,0.0625,0.0,0.0005809999999826232,[[-0.29148315 -0.26027689]],2.762003229306264,0.07635324430139909
0,80,10,0.09999999999999998,0.09999999999999998,0.0007080000000030395,[[-0.2726599  -0.22661133]],2.445247901368767,0.06284805633960053
0,80,15,0.16249999999999998,0.09999999999999998,0.0005859999999984211,[[-0.2686208  -0.18466861]],2.2400137487572978,0.05312981598618467
