,Training,Noise,Training Error,Testing Error,Time Count,Weight,Bias,Objective Function,Number of SV
0,70,30,0.3285714285714286,0.23333333333333328,0.0004910000000108994,[[ 1.05277362 -1.05225456]],-2.475586442643235,60.369903949743396,59
0,70,30,0.34285714285714286,0.23333333333333328,0.0004949999999865895,[[ 0.96800695 -0.75290107]],-3.3450755801910916,54.95956791175805,51
0,70,30,0.3285714285714286,0.33333333333333337,0.0006570000000039045,[[ 1.28724511 -0.2968997 ]],-6.426769891611267,60.624787899866,54
0,70,30,0.27142857142857146,0.4,0.0007730000000094606,[[ 0.95229628 -1.42855726]],-0.8091137272846479,49.99800851186413,52
0,70,30,0.3142857142857143,0.2666666666666667,0.0006609999999938054,[[ 1.03140251 -0.82513615]],-3.20746069613246,60.3013898186883,58
0,70,30,0.3285714285714286,0.2666666666666667,0.0005019999999973379,[[ 0.69908358 -1.25921897]],0.21956706871725448,56.075274114863845,58
0,70,30,0.34285714285714286,0.19999999999999996,0.0005380000000059226,[[ 0.99983828 -0.99984378]],-2.2995750266623767,56.89913558962753,59
0,70,30,0.30000000000000004,0.30000000000000004,0.0005170000000020991,[[ 1.14939223 -0.91950506]],-3.459712203754995,53.543534667722106,55
0,70,30,0.3142857142857143,0.30000000000000004,0.0005799999999993588,[[ 0.88913436 -1.33308269]],-0.824279305377463,55.08294529840917,55
0,70,30,0.3285714285714286,0.30000000000000004,0.0006419999999991433,[[ 0.9343321  -0.81018047]],-3.0104776375008235,57.60407719628199,54
0,70,30,0.3285714285714286,0.23333333333333328,0.0004990000000049122,[[ 1.05261181 -1.05301097]],-2.3670884944935238,56.05466037516647,56
0,70,30,0.24285714285714288,0.4666666666666667,0.0004950000000008004,[[ 1.05289224 -1.40385472]],-1.4565810454897914,44.43539622853236,46
0,70,30,0.3142857142857143,0.33333333333333337,0.0005780000000044083,[[ 0.90914799 -0.90795496]],-2.3674258006821187,58.55434302137244,56
0,70,30,0.3285714285714286,0.19999999999999996,0.0008449999999982083,[[ 0.99243601 -0.826197  ]],-3.1371524604342547,54.70763988902652,52
0,70,30,0.2857142857142857,0.3666666666666667,0.0009319999999917172,[[ 0.98755456 -1.23465753]],-1.3448817013216487,49.66988325424959,48
0,70,30,0.30000000000000004,0.30000000000000004,0.0006259999999969068,[[ 1.18703558 -1.01677915]],-3.1902677878359373,55.42733926842284,54
0,70,30,0.27142857142857146,0.4,0.00047699999998940257,[[ 0.35670121 -1.78626412]],3.9686155725390857,46.761608021018645,52
0,60,0,0.0,0.0,0.00041500000000382897,[[ 2.21944158 -2.22222496]],-4.986158221015936,13.830373158170357,15
0,60,0,0.0,0.0,0.000506999999998925,[[ 2.22240363 -2.22084756]],-5.005258675606462,13.715182212222649,14
0,60,0,0.0,0.0,0.0004950000000008004,[[ 2.18292413 -1.74634484]],-6.326314858404793,13.608156322197148,13
0,60,0,0.0,0.025000000000000022,0.0004230000000120526,[[ 1.97095364 -2.25363408]],-3.6711492057416115,13.735915223619568,14
0,60,0,0.0,0.0,0.00040199999999401825,[[ 2.22153958 -2.22154528]],-4.998552805649397,14.271059570142551,15
0,60,0,0.0,0.0,0.000572000000005346,[[ 2.2216276  -2.22432454]],-4.9903037327505,13.717308291083478,14
0,60,0,0.0,0.0,0.0004500000000007276,[[ 2.22210428 -2.22262676]],-4.998026992958069,14.048828333965503,15
0,60,0,0.0,0.0,0.0004779999999868778,[[ 2.14319925 -1.78520753]],-6.145896052070294,12.17398338323142,13
0,60,0,0.01666666666666672,0.0,0.00043599999999344163,[[ 1.72448189 -2.06803606]],-2.9705597058109774,12.663690027724162,13
0,60,0,0.0,0.0,0.000704999999996403,[[ 2.22227921 -2.22222922]],-5.000281847532534,12.827216629480272,14
0,60,0,0.0,0.0,0.0004500000000007276,[[ 1.97521464 -2.22310212]],-3.8114610098637147,15.579252395315459,16
0,60,0,0.0,0.025000000000000022,0.0004789999999985639,[[ 2.25795546 -1.61282953]],-7.2254587897104985,13.269461957451231,14
0,60,0,0.0,0.0,0.0005009999999998627,[[ 2.22150388 -2.22150389]],-4.9982783519518605,13.714025699221098,15
0,60,0,0.0,0.0,0.0004950000000008004,[[ 2.05003661 -2.04996339]],-4.690297111115301,13.56744828711923,13
0,60,0,0.0,0.0,0.0004400000000117643,[[ 2.2 -2. ]],-5.570005416870119,12.02003250122068,12
0,60,0,0.0,0.0,0.00039700000000664204,[[ 2.22147965 -2.22147908]],-4.99822063606216,13.269650395568988,15
0,60,0,0.0,0.025000000000000022,0.0004080000000072914,[[ 1.70887126 -2.22151802]],-2.43507842743429,12.287376240705493,13
0,60,0,0.01666666666666672,0.0,0.0009090000000071541,[[ 2.16923031 -1.44615454]],-7.17076381326465,10.133840485854833,11
0,60,0,0.0,0.0,0.00101399999999785,[[ 2.22115482 -1.66588642]],-6.83014441840407,11.80166102879982,12
0,60,0,0.0,0.0,0.00040199999999401825,[[ 1.8 -1.9]],-3.9199981689453125,12.544989013671952,12
0,60,0,0.0,0.025000000000000022,0.00039700000000664204,[[ 2.23243305 -1.59459374]],-7.1551408586261545,11.088647476274147,11
0,60,0,0.0,0.025000000000000022,0.0003799999999927195,[[ 1.97803737 -2.19780916]],-3.681379979010792,12.162689111050597,13
0,60,0,0.0,0.0,0.0004849999999976262,[[ 2.22457169 -2.20307146]],-5.070862821699199,14.914134619450955,16
0,60,0,0.0,0.0,0.00043399999999849115,[[ 1.99999847 -1.99999847]],-4.599995727534408,13.79999176022397,14
0,60,0,0.01666666666666672,0.0,0.00038199999998767,[[ 1.77693193 -2.22115702]],-2.687793987615587,12.604159443293723,13
0,60,0,0.0,0.025000000000000022,0.0003960000000091668,[[ 2.22222459 -1.33219358]],-7.848293120944962,13.337242801315156,13
0,60,0,0.0,0.025000000000000022,0.0004210000000028913,[[ 1.9294195  -2.28235488]],-3.378861303317383,12.34120399664046,12
0,60,0,0.0,0.0,0.00038800000000094315,[[ 2.06306456 -1.8558606 ]],-5.5420352875091075,14.39496410385143,14
0,60,0,0.0,0.0,0.000400999999996543,[[ 1.81834473 -1.81744993]],-4.275826716373338,14.123588848816242,14
0,60,0,0.0,0.0,0.0003990000000015925,[[ 1.77739198 -1.99999603]],-3.531260801287298,14.424530291830598,14
0,60,5,0.06666666666666665,0.050000000000000044,0.00042499999999279225,[[ 1.5800022 -1.9266674]],-2.6113435210802853,22.192899675178197,22
0,60,5,0.08333333333333337,0.025000000000000022,0.00040500000000065484,[[ 1.93411442 -1.29646987]],-6.394340665954995,25.050853484794352,24
0,60,5,0.01666666666666672,0.09999999999999998,0.00040799999999308056,[[ 2.06832645 -1.72360162]],-5.791433297967015,16.729597212532273,16
0,60,5,0.033333333333333326,0.09999999999999998,0.0005360000000109721,[[ 1.8 -2.4]],-2.1999988555908208,17.81999084472639,16
0,60,5,0.033333333333333326,0.09999999999999998,0.00038499999999430656,[[ 1.38058688 -2.06919508]],-1.1440116618111478,17.67782440535678,19
0,60,5,0.01666666666666672,0.09999999999999998,0.0004770000000036134,[[ 2.2 -2.3]],-4.650005340576172,17.495042724609334,16
0,60,5,0.033333333333333326,0.07499999999999996,0.0005540000000081591,[[ 2.00000073 -2.19999274]],-3.9400226236624585,17.8399666204054,18
0,60,5,0.050000000000000044,0.050000000000000044,0.00044900000000325235,[[ 1.94230862 -1.6115431 ]],-5.488453850657743,20.634444233711356,18
0,60,5,0.033333333333333326,0.09999999999999998,0.00047200000000202635,[[ 1.53800177 -1.99939703]],-2.091595906735298,13.689740568857118,15
0,60,5,0.033333333333333326,0.07499999999999996,0.0005869999999958964,[[ 2.10000526 -2.09999474]],-4.780053577272875,17.86006824844158,17
0,60,5,0.033333333333333326,0.07499999999999996,0.00041099999999971715,[[ 1.99998952 -2.00001248]],-4.599901435623256,24.39996048371817,21
0,60,5,0.033333333333333326,0.09999999999999998,0.00042799999999942884,[[ 2.29999996 -1.50000001]],-7.769996431247126,15.50997310934537,16
0,60,5,0.06666666666666665,0.025000000000000022,0.00041500000000382897,[[ 1.66689895 -1.66649425]],-3.8351259681808667,24.778381397761574,26
0,60,5,0.050000000000000044,0.07499999999999996,0.0005179999999995744,[[ 2.06080861 -1.38513206]],-6.800674022941198,21.359798358329385,20
0,60,5,0.050000000000000044,0.050000000000000044,0.00039599999999495594,[[ 1.81866142 -1.8186548 ]],-4.273790036142972,17.396641695757864,18
0,60,5,0.050000000000000044,0.050000000000000044,0.0005749999999977717,[[ 1.98361009 -1.61967508]],-5.609518669777193,16.950501676693094,18
0,60,5,0.06666666666666665,0.050000000000000044,0.00045500000000231466,[[ 1.33349857 -1.99983194]],-1.0679379656683274,18.687600183074416,22
0,60,5,0.01666666666666672,0.07499999999999996,0.000512000000000512,[[ 2.2854524  -1.28575554]],-8.32709686987793,14.067373202551664,14
0,60,5,0.06666666666666665,0.050000000000000044,0.0004729999999995016,[[ 1.64999801 -1.55000028]],-4.2799909927872095,15.55252501675821,18
0,60,5,0.050000000000000044,0.050000000000000044,0.0003839999999968313,[[ 1.68998596 -1.97164648]],-3.1405371545751812,15.512732802117753,17
0,60,5,0.050000000000000044,0.07499999999999996,0.0004759999999919273,[[ 1.65112466 -1.46766796]],-4.55885465939889,16.651075612139984,19
0,60,5,0.06666666666666665,0.050000000000000044,0.0008309999999909223,[[ 1.33439942 -2.0608032 ]],-0.5926324325460097,17.780850407518773,18
0,60,5,0.06666666666666665,0.025000000000000022,0.0004149999999896181,[[ 1.81818417 -1.7       ]],-4.627290856989215,24.382505546155294,24
0,60,5,0.033333333333333326,0.07499999999999996,0.00045500000000231466,[[ 1.66312125 -1.7057383 ]],-3.6951968686763776,17.5093843210745,18
0,60,5,0.050000000000000044,0.07499999999999996,0.0005479999999948859,[[ 1.60654876 -2.07212397]],-2.2832515254858263,14.63341483132924,18
0,60,5,0.08333333333333337,0.025000000000000022,0.00045699999999726515,[[ 1.66578466 -1.66226763]],-4.009224328758976,21.451472857710897,24
0,60,5,0.050000000000000044,0.07499999999999996,0.00044499999999914053,[[ 1.53378251 -2.1472982 ]],-1.7301306776567325,18.512556233849377,21
0,60,5,0.050000000000000044,0.050000000000000044,0.0004559999999997899,[[ 1.81803796 -1.81878802]],-4.270047341676269,20.48759206247269,22
0,60,5,0.06666666666666665,0.050000000000000044,0.0005189999999970496,[[ 1.53836852 -1.53856344]],-3.768451647908936,20.828610695523103,20
0,60,5,0.06666666666666665,0.050000000000000044,0.0006020000000006576,[[ 1.57206396 -1.79768549]],-2.9274179267164384,23.311289703832237,22
0,60,10,0.15000000000000002,0.025000000000000022,0.0005340000000018108,[[ 1.43010663 -1.42857004]],-3.2936431377237234,35.038485138618654,33
0,60,10,0.15000000000000002,0.025000000000000022,0.0005249999999961119,[[ 1.55166033 -1.37996163]],-4.22190767609039,31.122864365560073,31
0,60,10,0.09999999999999998,0.09999999999999998,0.00047000000000707587,[[ 1.97075456 -1.40877456]],-6.232788803423554,27.399487051686187,26
0,60,10,0.08333333333333337,0.15000000000000002,0.0004749999999944521,[[ 1.53811834 -1.99955095]],-2.0917761082534927,23.85878997281687,24
0,60,10,0.08333333333333337,0.15000000000000002,0.0010490000000089594,[[ 1.20039664 -1.99971623]],-0.4029189325553598,26.0793114735363,26
0,60,10,0.050000000000000044,0.17500000000000004,0.0005419999999958236,[[ 1.98355978 -1.7561594 ]],-5.213432400738143,22.094260484280316,20
0,60,10,0.09999999999999998,0.125,0.0005649999999945976,[[ 1.38705303 -1.96823485]],-1.5563269774297983,21.48169300110909,24
0,60,10,0.09999999999999998,0.09999999999999998,0.0005560000000031096,[[ 1.81791929 -1.55862612]],-4.972155403957255,29.42667275619806,26
0,60,10,0.09999999999999998,0.125,0.0005610000000046966,[[ 1.31546152 -1.8432909 ]],-1.337121365849654,21.093943090897174,23
0,60,10,0.08333333333333337,0.09999999999999998,0.000552999999996473,[[ 1.57425755 -1.84257549]],-2.760400057455263,23.12468480724395,22
0,60,10,0.09999999999999998,0.09999999999999998,0.00046799999999791453,[[ 1.8760131  -1.56197999]],-5.163263399880425,30.51070717390825,27
0,60,10,0.08333333333333337,0.15000000000000002,0.0004650000000054888,[[ 1.52109871 -1.59632961]],-3.512282745486921,18.331551198766714,20
0,60,10,0.1333333333333333,0.050000000000000044,0.00048300000000267573,[[ 1.07692243 -1.71794828]],-0.6281997332564151,30.493965494554057,32
0,60,10,0.08333333333333337,0.15000000000000002,0.0005149999999929378,[[ 1.93544132 -1.29037732]],-6.418939315529724,27.73755633267481,26
0,60,10,0.09999999999999998,0.15000000000000002,0.0005459999999999354,[[ 1.30458752 -1.73947101]],-1.869784781955108,22.622835706866756,26
0,60,10,0.08333333333333337,0.15000000000000002,0.0007920000000041227,[[ 1.47599833 -1.96800125]],-1.8043807675275416,18.48692897538457,21
0,60,10,0.1166666666666667,0.09999999999999998,0.0004220000000003665,[[ 1.37531582 -1.75040146]],-1.9753786959235429,27.6509811601722,28
0,60,10,0.06666666666666665,0.125,0.0005160000000046239,[[ 2.1573508  -1.17674557]],-7.923253430526451,20.7043810678445,20
0,60,10,0.1166666666666667,0.09999999999999998,0.0004330000000010159,[[ 1.53890003 -1.53892265]],-3.7703845293460563,23.599679798690094,26
0,60,10,0.08333333333333337,0.09999999999999998,0.00039999999999906777,[[ 1.53798915 -1.53799847]],-3.7680489071384944,22.5204803223042,24
0,60,10,0.08333333333333337,0.125,0.0004519999999956781,[[ 1.64223505 -1.36931794]],-4.801828625658676,22.514468770465175,23
0,60,10,0.1166666666666667,0.09999999999999998,0.00042299999999784177,[[ 1.33327928 -2.00035294]],-0.7985614464282275,23.221972604356054,24
0,60,10,0.1333333333333333,0.07499999999999996,0.0003760000000028185,[[ 1.53849421 -1.538536  ]],-3.769176864517905,27.674531734729342,27
0,60,10,0.050000000000000044,0.17500000000000004,0.0004149999999896181,[[ 1.66592721 -1.66770276]],-3.826334884529174,18.44715142542932,20
0,60,10,0.09999999999999998,0.15000000000000002,0.0004270000000019536,[[ 1.21970888 -1.70704212]],-1.4653942765161905,21.372951660840272,24
0,60,10,0.1333333333333333,0.07499999999999996,0.00043999999999755346,[[ 1.53932851 -1.53743787]],-3.776676561674672,25.746792190910007,29
0,60,10,0.09999999999999998,0.125,0.0004160000000013042,[[ 1.22485058 -1.90492702]],-0.7430414702222446,21.918556707677368,26
0,60,10,0.08333333333333337,0.125,0.0007650000000012369,[[ 1.6668624  -1.66687393]],-4.00037255685128,23.944028572960363,24
0,60,10,0.1333333333333333,0.07499999999999996,0.00039400000000000546,[[ 1.41452733 -1.61592273]],-2.8817021158486127,28.933518264286622,28
0,60,10,0.1333333333333333,0.07499999999999996,0.0003659999999996444,[[ 1.35145362 -1.62314445]],-2.1581225804035733,31.58471101689972,30
0,60,15,0.23333333333333328,0.050000000000000044,0.000603999999995608,[[ 1.01106503 -1.23617001]],-1.5827161694214233,45.489154397198554,45
0,60,15,0.19999999999999996,0.07499999999999996,0.000423999999995317,[[ 1.28037924 -1.43926171]],-2.588475008725745,36.62613985198373,37
0,60,15,0.16666666666666663,0.125,0.00045500000000231466,[[ 1.22745976 -1.40391878]],-2.3292053822495,32.60417995182151,34
0,60,15,0.1333333333333333,0.19999999999999996,0.00045699999999726515,[[ 1.50003794 -1.49996206]],-3.6503081946575904,26.049861598138403,28
0,60,15,0.16666666666666663,0.15000000000000002,0.00046799999999791453,[[ 1.09871267 -1.53846128]],-1.2187809415512885,38.85313312680483,37
0,60,15,0.1166666666666667,0.22499999999999998,0.0004139999999921429,[[ 1.39575538 -1.62981703]],-2.4151445356781376,29.794000729618592,31
0,60,15,0.15000000000000002,0.17500000000000004,0.00043700000000512773,[[ 1.29562787 -1.66666473]],-2.051957573619976,28.52573270179832,30
0,60,15,0.15000000000000002,0.15000000000000002,0.00041400000000635373,[[ 1.5277949  -1.37427388]],-3.8906753838125163,32.94577546919531,31
0,60,15,0.15000000000000002,0.17500000000000004,0.0005760000000094578,[[ 1.37895651 -1.60878197]],-2.4017691403977968,23.959695046771902,26
0,60,15,0.1333333333333333,0.17500000000000004,0.00046299999999632746,[[ 1.42839986 -1.42888204]],-3.4266722388690427,27.183577247986953,29
0,60,15,0.16666666666666663,0.125,0.0005259999999935872,[[ 1.45150611 -1.29022467]],-3.886794971841141,35.93373407147404,34
0,60,15,0.1166666666666667,0.17500000000000004,0.0003889999999984184,[[ 1.53936425 -1.53741208]],-3.7769063068094733,24.670179873664317,28
0,60,15,0.19999999999999996,0.07499999999999996,0.0005599999999930105,[[ 0.94835937 -1.73195306]],0.17578146005796635,39.641539891805216,38
0,60,15,0.15000000000000002,0.15000000000000002,0.0004670000000004393,[[ 1.63070369 -1.22520453]],-5.0280902913360395,38.05720812714304,34
0,60,15,0.15000000000000002,0.22499999999999998,0.0004179999999962547,[[ 1.1762388  -1.76631287]],-1.0531391221506021,24.195790926183076,28
0,60,15,0.15000000000000002,0.17500000000000004,0.0004179999999962547,[[ 1.30497796 -1.73756122]],-1.6166997351769192,26.14400174116866,31
0,60,15,0.1333333333333333,0.19999999999999996,0.0003870000000034679,[[ 1.17646288 -1.76295052]],-0.8878120703480973,29.837266911126047,31
0,60,15,0.1166666666666667,0.17500000000000004,0.00039100000000757973,[[ 2.03998946 -1.02002109]],-7.833881645806911,28.70900715781725,28
0,60,15,0.16666666666666663,0.125,0.00039400000000000546,[[ 1.33414962 -1.33292838]],-3.13913497990608,31.513394300040122,33
0,60,15,0.16666666666666663,0.15000000000000002,0.00042499999999279225,[[ 1.22359402 -1.63293073]],-1.5654198049363532,29.199441978194237,29
0,60,15,0.1333333333333333,0.17500000000000004,0.000552999999996473,[[ 1.60025488 -1.33463137]],-4.677537150258924,28.544564981787584,28
0,60,15,0.15000000000000002,0.17500000000000004,0.0004310000000060654,[[ 1.05707827 -1.73365963]],-0.31485016866402327,30.25383628097598,30
0,60,15,0.16666666666666663,0.15000000000000002,0.00041099999999971715,[[ 1.46288151 -1.52838867]],-3.371168429649258,29.02846887121822,30
0,60,15,0.1166666666666667,0.19999999999999996,0.00039200000000505497,[[ 1.61416173 -1.41238659]],-4.246040065531677,25.893109141152152,27
0,60,15,0.1333333333333333,0.22499999999999998,0.00037299999999618194,[[ 1.11123551 -1.6665638 ]],-1.0010191241055129,25.284481183635858,28
0,60,15,0.19999999999999996,0.125,0.0009369999999933043,[[ 1.48927029 -1.06437324]],-4.870107648229877,33.18390019772996,36
0,60,15,0.16666666666666663,0.15000000000000002,0.0004480000000057771,[[ 1.03185315 -1.6778715 ]],-0.4544963273242346,33.19836152597367,34
0,60,15,0.15000000000000002,0.17500000000000004,0.0004860000000093123,[[ 1.27523238 -1.61744128]],-1.9265880643549875,32.32442872897606,30
0,60,15,0.16666666666666663,0.09999999999999998,0.000438000000002603,[[ 1.02604663 -1.53645404]],-0.9059406136974895,35.94037340176988,34
0,60,15,0.18333333333333335,0.125,0.0005279999999885376,[[ 1.06378012 -1.70235046]],-0.360671122222354,36.24767128844273,36
0,60,20,0.2833333333333333,0.09999999999999998,0.000598999999994021,[[ 0.73595204 -1.35056339]],0.255603408656807,48.543908162769796,48
0,60,20,0.23333333333333328,0.15000000000000002,0.0004650000000054888,[[ 1.23023514 -1.38487901]],-2.4424419071535803,42.22368944573742,41
0,60,20,0.23333333333333328,0.17500000000000004,0.0005009999999998627,[[ 1.7717823  -0.75830203]],-7.2291695433750975,38.99153718264328,40
0,60,20,0.18333333333333335,0.275,0.000884999999996694,[[ 1.55849308 -1.29807135]],-4.534737482412141,30.967893653320356,32
0,60,20,0.23333333333333328,0.17500000000000004,0.0005039999999922884,[[ 1.  -1.4]],-1.0999984741210953,43.75996795654553,42
0,60,20,0.16666666666666663,0.275,0.00044100000000923956,[[ 1.34622571 -1.53958445]],-2.400837699391653,34.5736738932983,35
0,60,20,0.21666666666666667,0.19999999999999996,0.0005830000000059954,[[ 1.08000979 -1.43999266]],-1.4680664749973102,33.819838646540575,35
0,60,20,0.19999999999999996,0.19999999999999996,0.0006419999999991433,[[ 1.33306303 -1.33357171]],-3.1310701873097493,35.97646966737886,35
0,60,20,0.18333333333333335,0.22499999999999998,0.0005530000000106838,[[ 1.24983458 -1.25019453]],-2.8735934419823277,30.813791363207642,34
0,60,20,0.19999999999999996,0.19999999999999996,0.0004119999999971924,[[ 1.18766715 -1.38560874]],-2.167629498266621,35.82665257108493,36
0,60,20,0.19999999999999996,0.19999999999999996,0.000572000000005346,[[ 1.24999668 -1.25000093]],-2.874987016518431,37.81265633811038,40
0,60,20,0.21666666666666667,0.17500000000000004,0.0003859999999917818,[[ 1.13243386 -1.50866779]],-1.6078279933463098,36.38098285248693,35
0,60,20,0.23333333333333328,0.09999999999999998,0.0004299999999943793,[[ 0.72734202 -1.81836383]],1.7274638644366838,45.645090683469626,43
0,60,20,0.21666666666666667,0.17500000000000004,0.0007650000000012369,[[ 1.29713394 -1.03956831]],-3.768359630014491,43.617570307153585,41
0,60,20,0.23333333333333328,0.19999999999999996,0.000534999999999286,[[ 0.94765774 -1.68504507]],-0.02016085813715915,34.96275572908409,38
0,60,20,0.19999999999999996,0.19999999999999996,0.0004529999999931533,[[ 1.18989333 -1.42786182]],-2.0940695439069685,31.607682955061573,35
0,60,20,0.18333333333333335,0.25,0.0005329999999901247,[[ 1.13125695 -1.50936963]],-1.5240145046496576,36.779830886772864,38
0,60,20,0.16666666666666663,0.22499999999999998,0.0004310000000060654,[[ 1.73802042 -1.08732703]],-5.992625954119961,33.74826615890713,33
0,60,20,0.23333333333333328,0.17500000000000004,0.000484000000000151,[[ 1.13557317 -1.36376271]],-1.9727518306637672,37.76042344240713,40
0,60,20,0.21666666666666667,0.15000000000000002,0.0005679999999870233,[[ 1.1504508  -1.37904435]],-2.1559367025998455,35.71699034257573,38
0,60,20,0.18333333333333335,0.19999999999999996,0.0004420000000067148,[[ 1.2513636  -1.24979657]],-3.0081259761316463,32.06319868776949,36
0,60,20,0.19999999999999996,0.22499999999999998,0.0003840000000110422,[[ 0.83378982 -1.66600156]],0.6622538066843157,38.73380477245428,37
0,60,20,0.2666666666666667,0.22499999999999998,0.0004139999999921429,[[ 1.40283587 -0.87676887]],-5.155725941397283,38.075999363448545,38
0,60,20,0.19999999999999996,0.19999999999999996,0.000438000000002603,[[ 1.59115534 -1.13653194]],-4.977990820748619,36.569249897651865,36
0,60,20,0.15000000000000002,0.32499999999999996,0.0004760000000061382,[[ 1.04481075 -1.64184629]],-0.7164243372185427,27.31114562985962,31
0,60,20,0.23333333333333328,0.19999999999999996,0.0006429999999966185,[[ 1.3 -1.1]],-3.769996643066407,37.11993621826009,38
0,60,20,0.23333333333333328,0.125,0.0005709999999936599,[[ 1.01664884 -1.35550727]],-1.4743147704574104,36.25222482829617,39
0,60,20,0.21666666666666667,0.19999999999999996,0.0004939999999891143,[[ 1.20704435 -1.55069594]],-1.762573966569958,39.844221923358525,38
0,60,20,0.23333333333333328,0.15000000000000002,0.0003839999999968313,[[ 1.17647582 -1.2       ]],-2.689440232348396,39.77205003769961,38
0,60,20,0.23333333333333328,0.19999999999999996,0.0004759999999919273,[[ 0.86949127 -1.7390058 ]],0.9130142938281107,37.847243930645384,38
0,60,25,0.33333333333333337,0.15000000000000002,0.000506999999998925,[[ 0.6663354  -1.20138318]],0.25950855817943025,50.62231298842233,52
0,60,25,0.2833333333333333,0.22499999999999998,0.0004069999999956053,[[ 1.06514204 -0.80106325]],-3.628214372151106,48.59148565632713,43
0,60,25,0.2666666666666667,0.22499999999999998,0.00045699999999726515,[[ 1.52698344 -0.72613775]],-6.201317727088275,41.53642586833034,40
0,60,25,0.23333333333333328,0.30000000000000004,0.00045200000000988894,[[ 1.35598596 -1.01621039]],-4.460209176172275,37.64065271838834,39
0,60,25,0.2833333333333333,0.22499999999999998,0.0005889999999908468,[[ 0.85127931 -1.27636079]],-0.5763345770036142,47.899593593848785,49
0,60,25,0.18333333333333335,0.35,0.00045200000000988894,[[ 1.42819685 -1.42821608]],-3.142059677038045,36.470318816214935,36
0,60,25,0.23333333333333328,0.30000000000000004,0.00044799999999156626,[[ 1.07518112 -1.5054159 ]],-1.2144837912239752,36.00199599094741,37
0,60,25,0.2666666666666667,0.22499999999999998,0.0004969999999957508,[[ 1.17751088 -1.17396286]],-2.7772620491452304,43.19029270361172,42
0,60,25,0.23333333333333328,0.275,0.0004980000000074369,[[ 1.11129375 -1.11066923]],-2.6689303853812385,38.233431419512485,42
0,60,25,0.25,0.25,0.0006920000000008031,[[ 0.91389477 -1.02812865]],-2.0392813863678705,42.22319070312003,41
0,60,25,0.2666666666666667,0.22499999999999998,0.000506999999998925,[[ 1.27259805 -0.9092298 ]],-4.035208382839569,49.11329503315053,49
0,60,25,0.2666666666666667,0.25,0.0004440000000016653,[[ 0.90315259 -1.54842629]],-0.25107569922491846,38.81263283431931,39
0,60,25,0.30000000000000004,0.19999999999999996,0.0004040000000031796,[[ 0.5304282  -1.50435506]],2.0116528046317566,43.69422259447929,46
0,60,25,0.3666666666666667,0.125,0.00039999999999906777,[[ 1.25005218 -0.62486693]],-5.000751372110706,52.915120877505615,48
0,60,25,0.2666666666666667,0.30000000000000004,0.0004579999999947404,[[ 0.89910989 -1.57170089]],-0.1512938205438532,41.39210311156708,43
0,60,25,0.25,0.275,0.0004880000000042628,[[ 1.05301027 -1.40342674]],-1.4583080925285625,38.220403121496496,43
0,60,25,0.19999999999999996,0.32499999999999996,0.0004670000000004393,[[ 1.18988654 -1.42786646]],-2.0944389996407042,38.019555620270644,40
0,60,25,0.21666666666666667,0.32499999999999996,0.0004289999999969041,[[ 1.53847828 -0.76813178]],-6.080456419934017,40.404426011069646,38
0,60,25,0.30000000000000004,0.35,0.00040999999998803105,[[ 0.92708899 -0.79507632]],-2.813163709762341,46.31022932604214,45
0,60,25,0.25,0.25,0.0006240000000019563,[[ 1.0001735 -0.9990245]],-2.6042954505973803,44.808256264534805,43
0,60,25,0.23333333333333328,0.25,0.0006500000000073669,[[ 1.09927144 -1.3185097 ]],-2.0133456751742265,39.43655364709687,41
0,60,25,0.2666666666666667,0.275,0.0006159999999937327,[[ 0.76369839 -1.6801371 ]],1.0458252157954493,42.87992932763336,43
0,60,25,0.2833333333333333,0.275,0.0004619999999988522,[[ 1.36369166 -0.90837723]],-4.820908048195274,40.93928897008739,41
0,60,25,0.2833333333333333,0.22499999999999998,0.00047200000000202635,[[ 1.03427114 -1.26481015]],-1.6527831294924549,45.440819233055265,46
0,60,25,0.18333333333333335,0.35,0.00039999999999906777,[[ 1.1874341  -1.38638319]],-2.1641975107184277,35.62286595448093,37
0,60,25,0.2666666666666667,0.22499999999999998,0.0005949999999899092,[[ 1.15033102 -0.97379294]],-3.2725712003292724,44.00019204039044,45
0,60,25,0.2666666666666667,0.19999999999999996,0.00048199999999098964,[[ 1.03194591 -0.90341596]],-3.2040407972471905,41.04230639399686,41
0,60,25,0.25,0.275,0.00042499999999279225,[[ 0.98880002 -1.63840012]],-0.1814433683831308,41.563912658201204,40
0,60,25,0.25,0.22499999999999998,0.0005770000000069331,[[ 0.90055276 -1.26173235]],-0.9246425209246629,44.3918673908981,44
0,60,25,0.25,0.25,0.0004400000000117643,[[ 0.54896557 -1.71241311]],2.6656471365066534,40.35897824328053,42
0,60,30,0.33333333333333337,0.275,0.00040500000000065484,[[ 0.6663354  -1.20138318]],0.25950855817943025,50.62231298842233,52
0,60,30,0.2833333333333333,0.32499999999999996,0.0006149999999962574,[[ 0.94113593 -1.1770568 ]],-1.6567420718348504,51.88736846621668,47
0,60,30,0.30000000000000004,0.32499999999999996,0.00040500000000065484,[[ 1.48172939 -0.73978359]],-5.893090902132896,43.778963653892305,42
0,60,30,0.2833333333333333,0.35,0.0004590000000064265,[[ 1.1500011 -1.1499989]],-2.8400036516398144,45.20737453501929,45
