,Training,Noise,Training Error,Testing Error,Time Count,Weight,Bias,Objective Function,Number of SV
0,60,25,0.28445747800586507,0.27192982456140347,9.213552000000163,"[[-0.19099024  0.06258797  0.04212327 -0.00416597 -0.14302822 -0.24721124
  -0.28353807 -0.30812047 -0.23296128  0.01794679 -0.26425129  0.12604856
  -0.41304167  0.01849226 -0.02613829 -0.17619926  0.06017369 -0.06898329
  -0.11425811 -0.00402829  0.00902703 -0.06308718  0.02692282 -0.00135854
  -0.14283459 -1.17623196 -0.66284727 -0.63002585 -0.52151792 -0.01682492]]",1.6882842246643341,184.97877962925247,216
0,60,30,0.33137829912023464,0.29824561403508776,15.337176,"[[-0.31933137  0.16132617  0.04644231 -0.00595542 -0.08206874 -0.08949568
  -0.38720919 -0.26284464 -0.10465438  0.05624552  0.21593478  0.25047695
  -0.56288472  0.01947357 -0.03466502 -0.18557502  0.01642868 -0.07264649
  -0.09244564  0.00962138  0.10320889 -0.12843108  0.04655924 -0.00149519
  -0.09764697 -1.05618532 -0.88601498 -0.6125815  -0.3260153   0.01926602]]",0.36327809605324374,219.54536990027074,245
0,50,0,0.028169014084507005,0.04561403508771933,1.1869749999996202,"[[ 0.86419456  0.05415863 -0.22091098  0.00976116 -0.28070309 -0.29417118
  -0.58804896 -0.34696386 -0.36239615 -0.04226246 -0.08425498  1.4107445
  -0.11259175 -0.06805499 -0.04446886  0.03470339 -0.04666561 -0.052933
  -0.04842819  0.00781848  0.02878463 -0.31295314  0.03663071 -0.00879541
  -0.50585734 -1.04842777 -1.75450182 -0.76379722 -0.93594017 -0.19136685]]",14.69607379347645,27.086966198833988,30
0,50,5,0.06690140845070425,0.09473684210526312,3.4699609999997847,"[[ 7.88510764e-01  9.05905473e-02 -9.52407976e-02 -1.10244542e-03
  -2.73860398e-01 -1.09006976e-01 -6.18941070e-01 -4.10297493e-01
  -3.76580817e-01 -4.85807780e-02  1.90350649e-01  4.84948524e-02
   2.32751726e-01 -2.31432921e-02 -4.79643570e-02  4.42374472e-02
   1.89367672e-01 -3.59369750e-02 -7.54222336e-02  5.21229998e-03
  -9.48808094e-01 -1.43729305e-01  3.26102735e-02  3.59940976e-03
  -4.28634425e-01 -5.36201255e-01 -1.36860299e+00 -8.28360255e-01
  -9.69059227e-01 -1.85358990e-01]]",10.82101781280931,69.92559937023486,80
0,50,10,0.12676056338028174,0.1333333333333333,5.420780000000377,"[[ 0.09560181  0.00664318  0.12349095 -0.00725154 -0.26298128 -0.2202157
  -0.60792397 -0.41594084 -0.18702203 -0.06290601  0.06907589 -0.31028715
   0.28472412 -0.01339262 -0.05778595  0.01385153  0.16338353 -0.05721308
  -0.03083694 -0.00555609 -0.47034214 -0.04707702 -0.06600303  0.00413748
  -0.37776794 -0.94193319 -1.16965383 -0.79456058 -0.47546904 -0.19971451]]",5.496201159044825,108.54400634172876,115
0,50,15,0.176056338028169,0.16491228070175434,7.552259000000049,"[[-8.44622234e-02  1.12904388e-02  8.76465526e-02 -4.73618533e-03
  -2.65752089e-01 -1.57881309e-01 -5.21152362e-01 -3.87389490e-01
  -5.99595902e-03 -5.52700448e-02  2.20877019e-01 -2.65369174e-02
   8.23695136e-02 -1.71867357e-02 -4.48679002e-02  1.20705567e-02
   1.49806550e-01 -4.04507938e-02 -3.98534259e-02  1.24258853e-03
  -4.38987774e-01 -6.86294501e-02 -2.42398387e-02  3.42821838e-03
  -3.29073856e-01 -6.67260626e-01 -1.34836191e+00 -7.75668662e-01
  -4.61406236e-01 -1.63347436e-01]]",6.048986990186884,139.74650026035658,145
0,50,20,0.23239436619718312,0.2070175438596491,9.053537000000688,"[[ 1.87710467e-01  5.20649979e-02  5.52658939e-03 -6.76901072e-03
  -2.09221863e-01 -1.10697819e-01 -2.92745959e-01 -2.53971737e-01
  -3.42047200e-02 -1.38081178e-02  1.51722359e-01  2.31030757e-01
  -2.62633370e-01  1.11355502e-02 -3.85876220e-02 -1.70885956e-02
   1.57917501e-01 -2.25227355e-02 -9.96904337e-02  1.54742564e-02
  -2.67292879e-01 -8.39479693e-02  5.36968332e-02 -1.67955145e-04
  -1.91298267e-01 -9.01159786e-01 -9.03016820e-01 -4.63111173e-01
  -7.05329239e-01 -3.22884903e-02]]",2.2487550194348542,142.93238296897397,163
0,50,25,0.27464788732394363,0.26315789473684215,8.446140000000014,"[[-0.56618837  0.07973657  0.01490994  0.00169639 -0.12536817 -0.2167859
  -0.16077001 -0.22776529 -0.17587092 -0.0137784   0.3401953   0.13954104
  -0.55148795  0.02215602 -0.0336919  -0.10725225  0.12843968 -0.04575845
  -0.09586219  0.00740692  0.34226606 -0.07811381  0.02139494 -0.0042296
  -0.09435966 -1.06570505 -0.68375303 -0.49142463 -0.36271592 -0.04449076]]",3.2254404182459178,169.69685079174258,183
0,50,30,0.31690140845070425,0.30877192982456136,19.63929300000018,"[[-0.0375523   0.15909965 -0.0509785  -0.00176545 -0.00918857 -0.06189819
  -0.17194843 -0.18194154 -0.02319337  0.05675516  0.43823785  0.47459369
  -0.47950941  0.01128353 -0.01985309 -0.22873479 -0.0145426  -0.06737378
  -0.10384932  0.00199071  0.40331174 -0.14264615  0.03516921 -0.00344384
   0.05826086 -0.75811568 -0.30397735 -0.46815088 -0.33206734  0.08226231]]",0.5382763831944212,184.27901204806366,206
0,80,0,0.03736263736263734,0.06140350877192979,0.5324259999997594,"[[ 0.85328216  0.11437983 -0.12413181  0.00529191 -0.19025582 -0.17041439
  -0.62132748 -0.33832817 -0.2949597  -0.01203738 -0.1187544   1.38892807
   0.13331947 -0.07634123 -0.02526604  0.08844748 -0.02474854 -0.02795478
  -0.03082113  0.02237922 -0.3962594  -0.28853895 -0.01926676 -0.00314564
  -0.39937678 -0.75677337 -1.63066896 -0.60466994 -0.8979025  -0.07723239]]",14.535838321494433,38.6211027749588,48
0,80,5,0.07252747252747249,0.11403508771929827,6.013508000000002,"[[ 1.41428112  0.08512197 -0.11492026 -0.00634514 -0.37027933 -0.22449162
  -0.89132697 -0.55509078 -0.49301168 -0.04571604 -0.94253379  0.42858082
  -0.22196755  0.01720472 -0.05519166  0.17430191  0.19682119 -0.03540571
  -0.0743667   0.03251327 -0.43347646 -0.15867445  0.04635713 -0.00279168
  -0.60681014 -0.09968296 -1.20312743 -0.78174597 -0.98356854 -0.02875587]]",2.587645101323245,103.03407174960071,119
0,80,10,0.1186813186813187,0.1578947368421053,6.502523999999539,"[[ 0.56317478  0.11065235 -0.00898544 -0.00620414 -0.29042147 -0.16734544
  -0.76498804 -0.4456375  -0.42421696 -0.05178784 -1.12371018  0.54600356
  -0.51555944  0.03698444 -0.04245205  0.13638824  0.15590151 -0.01662527
  -0.04389164  0.00594117 -0.4682167  -0.16814559  0.05484404 -0.00169072
  -0.47252814 -0.39250453 -1.3377612  -0.58068501 -0.74853223 -0.15713   ]]",3.1970916823980793,150.97904122625704,171
0,80,15,0.16263736263736261,0.22807017543859653,13.23363100000006,"[[ 1.4893492   0.09770089 -0.08826537 -0.011082   -0.43293158 -0.33484323
  -0.73915472 -0.52109812 -0.51307071 -0.03473806 -0.79875101  0.46016807
  -0.25903274  0.02012608 -0.05214171  0.23277036  0.5158514   0.01233073
  -0.02732921  0.0443083  -1.08448002 -0.15149418  0.07044879  0.00438525
  -0.61606533 -0.68765893 -1.36293881 -0.61809729 -0.73673358 -0.12315315]]",3.5263517704939034,189.34539627295447,209
0,80,20,0.21098901098901102,0.2543859649122807,12.440768999999818,"[[ 1.29438501e+00  3.17417788e-02 -7.93815178e-02 -7.02763321e-03
  -4.12262860e-01 -2.25020769e-01 -3.54416440e-01 -3.17235294e-01
  -3.25796463e-01  1.70352174e-02 -7.42195704e-01  2.09042739e-01
  -1.52569527e-01  1.90442700e-02 -4.14857541e-02  2.15508490e-01
   4.68859519e-01  5.98254768e-04 -9.59807607e-02  4.82622757e-02
  -3.76867259e-01 -8.45206286e-02 -2.03241299e-02  1.38969942e-03
  -5.75011654e-01 -3.97385511e-01 -6.95540030e-01 -4.93613393e-01
  -8.43958916e-01  6.06923366e-02]]",2.818603397400604,223.9038644483627,239
0,80,25,0.27252747252747256,0.2807017543859649,15.39893100000063,"[[ 1.45130613  0.00888266 -0.01059354 -0.01346534 -0.50090846 -0.45257766
  -0.35096502 -0.31902226 -0.00766523 -0.05136618 -1.3409303   0.17338221
  -0.13391321  0.01925644 -0.0228118   0.14440533  0.48039396 -0.0200128
  -0.10236935  0.01372282 -0.86774011 -0.05157675 -0.01515352  0.00612353
  -0.60739255 -0.4670803  -0.44753024 -0.45012363 -0.46583055 -0.01372486]]",1.4884604380648885,264.0693176707245,293
0,80,30,0.31868131868131866,0.3421052631578947,10.36171700000068,"[[ 0.58835972  0.0572333   0.05356563 -0.01008766 -0.41360031 -0.38742683
  -0.44053302 -0.23559387 -0.35105916 -0.0705343  -1.34307067  0.1845996
  -0.24910661  0.02239801 -0.0365617   0.16027932  0.26238747 -0.06169004
  -0.07936019  0.01363459 -0.50041689 -0.08476304 -0.00709211  0.00338021
  -0.52842924  0.11909687 -0.87511933 -0.34099157 -0.80829162 -0.0061001 ]]",1.344519119237284,288.9910176771308,321
0,70,0,0.025125628140703515,0.07017543859649122,0.9582130000007965,"[[ 0.64699326 -0.07101276 -0.04260118  0.00945956 -0.14579272 -0.1233385
  -0.53541352 -0.26449465 -0.17952846 -0.00696455 -0.00762905  1.57441216
   0.04300102 -0.08008261 -0.02735517  0.0676628  -0.05813197 -0.02676682
  -0.01375237  0.01765188  0.03962738 -0.19967704 -0.10613924 -0.01012575
  -0.37216687 -0.88763968 -1.63247581 -0.55130029 -0.53799561 -0.08840381]]",16.277664962777347,31.410182048379575,35
0,70,5,0.08291457286432158,0.11111111111111116,5.297618999999941,"[[ 9.14165697e-01  7.25800436e-02 -4.08396279e-02 -4.71230897e-03
  -3.83739616e-01 -1.77170979e-01 -7.52992185e-01 -5.30560842e-01
  -4.36572156e-01 -4.04845679e-02 -6.57487983e-01  5.03157610e-01
  -2.51376411e-01  8.04270525e-03 -5.19758377e-02  2.11861392e-01
   2.55075431e-01 -2.18565148e-02 -4.19000164e-02  3.50386599e-02
  -8.69076205e-01 -1.34080356e-01  4.99294079e-02  1.20567171e-03
  -6.23501487e-01 -3.66854501e-01 -1.24218812e+00 -8.88032651e-01
  -8.53610234e-01 -1.05855329e-01]]",5.059216164617375,88.11686452376578,104
0,70,10,0.11306532663316582,0.1578947368421053,10.352234999999382,"[[ 0.85042705  0.1039466  -0.00928219 -0.00826164 -0.30924847 -0.22390037
  -0.83796063 -0.51972459 -0.4034496  -0.02211409 -1.03538602  0.81607623
  -0.53985806  0.03194668 -0.04127946  0.12329907  0.07443371 -0.0307728
  -0.03920891  0.0129976  -0.92544199 -0.17110998  0.04791801  0.00308515
  -0.47596272 -0.46751318 -1.7475432  -0.75202356 -0.56099241 -0.08665592]]",4.861280174235792,124.54225599652564,139
0,70,15,0.15829145728643212,0.21052631578947367,8.151036999999633,"[[ 1.38688301  0.0841476  -0.058179   -0.011511   -0.35503194 -0.23475497
  -0.72871087 -0.47724363 -0.37975923  0.00404376 -1.18779153  0.83454197
  -0.59111162  0.03970688 -0.05508878  0.15484192  0.3064384  -0.02284492
  -0.01902991  0.01338019 -1.0094832  -0.14590801  0.05345892  0.00432966
  -0.6008417  -0.59562494 -1.48864724 -0.74826744 -0.42090379 -0.1409671 ]]",3.073520434124499,161.84825879655253,175
0,70,20,0.2160804020100503,0.2514619883040936,16.656699999999546,"[[ 1.28413011  0.03966976 -0.03240288 -0.01074889 -0.44040587 -0.23657306
  -0.42144276 -0.38288783 -0.3626381   0.01454391 -0.84643711  0.38479915
  -0.31866334  0.02602848 -0.05160393  0.21899124  0.30802652 -0.03040117
  -0.05627212  0.03472599 -0.61185316 -0.09172629 -0.01915675  0.00417058
  -0.6960559  -0.41853    -0.87302982 -0.73620465 -0.70678178 -0.02628159]]",2.548825740113195,192.82522202859406,212
0,70,25,0.26884422110552764,0.29239766081871343,17.523294999999962,"[[ 1.18804565 -0.01153359 -0.02653232 -0.01048133 -0.4267115  -0.30182279
  -0.35127617 -0.31659166  0.04460641 -0.00401931 -1.22602551  0.27743703
  -0.27373581  0.02600322 -0.04339021  0.14684187  0.39467699 -0.02902824
  -0.09821062  0.00633216 -0.46485272 -0.03730309 -0.02534082  0.00352114
  -0.59874411 -0.26624767 -0.65173958 -0.52179445 -0.24010715  0.00800735]]",1.3711550584554466,230.329817643631,251
0,70,30,0.3040201005025126,0.3450292397660819,13.12890299999981,"[[ 0.48737584  0.03183211  0.15247088 -0.01562031 -0.31930012 -0.28273172
  -0.31941297 -0.16491945 -0.00453454 -0.03485791 -0.94220316  0.12290173
  -0.27836217  0.01183209 -0.0475919   0.01204009  0.04522082 -0.11057581
  -0.00759979 -0.01308097 -0.62945756 -0.06330563 -0.07684163  0.00952231
  -0.52616019  0.10304668 -1.23304605 -0.51397522 -0.05827942 -0.03151619]]",1.7446091683094993,239.6377073050404,276
0,60,0,0.017595307917888547,0.07456140350877194,0.3451709999999366,"[[ 0.30685491 -0.24670429 -0.35148303  0.05260972 -0.10261085 -0.12118113
  -0.36602611 -0.1558696  -0.15120339  0.00144572  0.02943425  0.27058484
   0.87408447 -0.08387985 -0.01797961  0.01709902 -0.08003438 -0.02664913
  -0.03760525  0.01052988 -0.15684751 -0.14591577 -0.21270393 -0.01985511
  -0.21671614 -0.49555706 -0.96041748 -0.36785426 -0.22496502 -0.01077093]]",46.23902218394197,15.245326956372196,19
0,60,5,0.07331378299120239,0.10526315789473684,6.782570999999734,"[[ 0.66330737  0.028354   -0.05176144  0.00196398 -0.35217384 -0.22804993
  -0.69998305 -0.48616751 -0.41821491 -0.03813852 -0.25849235  0.37489302
  -0.28807548  0.01511221 -0.05111351  0.15872557  0.20583535 -0.02527771
  -0.09396001  0.03454478 -0.42347813 -0.09715185  0.04375126 -0.00562732
  -0.50385322 -0.43055824 -1.23790396 -0.79311394 -0.82263563 -0.07370725]]",4.058522329876138,77.36001781308656,87
0,60,10,0.11436950146627567,0.1535087719298246,7.836384999999609,"[[ 6.26997104e-01  8.21874599e-02 -3.48799540e-03 -3.63091235e-03
  -2.39111975e-01 -1.57629093e-01 -7.17244116e-01 -3.80784952e-01
  -2.85956743e-01 -8.96331361e-03 -7.94023503e-01  6.00299774e-01
  -2.48857553e-01  1.75704664e-02 -4.64962689e-02  4.89076065e-02
  -4.26983558e-02 -3.22414303e-02 -9.66543660e-02  8.16107812e-04
  -3.48665140e-01 -1.41856167e-01 -2.19722512e-02  2.40511544e-04
  -3.78419885e-01 -2.03976082e-01 -1.48447791e+00 -6.08401883e-01
  -4.38315960e-01 -5.65859592e-02]]",4.306401293145669,105.6639485528136,120
0,60,15,0.16129032258064513,0.20175438596491224,6.575619999999617,"[[ 1.32209119  0.04178569 -0.0655615  -0.00782054 -0.30210003 -0.14768903
  -0.66044309 -0.37847116 -0.19017604  0.01449818 -0.51801474  0.59169919
  -0.28540714  0.01952736 -0.06557302  0.06485781  0.16708183 -0.0310368
  -0.08036035  0.0051504  -0.76429197 -0.0990339   0.01836628  0.00256642
  -0.49575356 -0.24290552 -1.27219601 -0.59586391 -0.18069139 -0.07873625]]",2.8076600502997286,133.891630474201,147
0,60,20,0.21700879765395897,0.2543859649122807,12.200244999999995,"[[ 1.35430397e+00  5.30889040e-02 -6.38934025e-02 -9.46533604e-03
  -3.66279380e-01 -2.17592653e-01 -5.38889175e-01 -3.71102276e-01
  -1.74216041e-01  1.07457629e-03 -5.35280995e-01  4.79046624e-01
  -3.52606712e-01  2.35783079e-02 -6.13607445e-02  2.41657070e-02
   4.04009004e-03 -5.92168665e-02 -1.33809362e-01 -8.14892385e-03
  -8.38089494e-01 -9.87380189e-02 -3.72656827e-04  5.45556955e-03
  -5.84936665e-01 -1.41572426e-01 -1.19248895e+00 -6.58283819e-01
  -7.15486648e-01 -4.31544804e-02]]",4.12259518622369,164.87359544276347,178
0,60,25,0.2668621700879765,0.29824561403508776,15.68067500000052,"[[ 1.68349749e+00  5.84939551e-03 -1.03865663e-01 -9.65513050e-03
  -4.12926345e-01 -2.40659286e-01 -3.99466614e-01 -2.82778221e-01
   5.42871658e-02  8.05945415e-03 -8.46191952e-01  3.50231541e-01
  -6.84694537e-02  1.64916617e-02 -5.20150330e-02  7.94426247e-02
   3.09336860e-01 -8.10609613e-03 -1.78046077e-01 -3.87752922e-04
  -5.09115962e-01 -4.64611802e-02 -2.93582363e-02  4.21491473e-03
  -6.32751352e-01 -2.86861123e-03 -9.77018784e-01 -4.25662917e-01
  -5.71940587e-01  3.70874925e-02]]",1.2711836046794103,182.51455326970995,212
0,60,30,0.29618768328445744,0.35526315789473684,13.316928999999618,"[[ 9.20842607e-01  1.81024341e-04  8.08559806e-02 -1.37168473e-02
  -2.47976690e-01 -2.26466809e-01 -3.31578496e-01 -1.46390526e-01
   2.36260351e-02 -9.98530751e-03 -4.44685856e-01  2.24382399e-01
  -3.56428126e-01  2.57971742e-02 -5.37843568e-02 -9.51193671e-03
   4.07491426e-02 -8.38827873e-02 -6.80001700e-02 -9.43964229e-03
  -4.46639681e-01 -4.33758043e-02 -1.00190348e-01  7.70366921e-03
  -4.71548035e-01  3.83539131e-01 -1.17687812e+00 -4.65272175e-01
  -2.23882307e-01  3.08854575e-02]]",1.415804251151181,213.3471218386505,236
0,50,0,0.017605633802816878,0.056140350877192935,0.1229990000001635,"[[ 0.29204245 -0.02281219 -0.17408738  0.0322331  -0.10748209 -0.13598776
  -0.3602543  -0.16087503 -0.12068841 -0.00481047 -0.01098598  0.16747762
   1.04657367 -0.08574902 -0.01925319  0.00929392 -0.0692655  -0.02509118
  -0.04591751  0.00849275 -0.49920258 -0.17128861 -0.17174105 -0.00873239
  -0.23236206 -0.56322615 -0.91461231 -0.36249737 -0.26060761 -0.02172495]]",31.152978368624503,15.498177227976242,22
0,50,5,0.07746478873239437,0.09473684210526312,2.4973989999998594,"[[ 0.61916136  0.02748699 -0.00368198 -0.00158592 -0.26090134 -0.09469284
  -0.65216269 -0.4479879  -0.34658023 -0.02352558 -0.37205742  0.12264349
  -0.08009308  0.01081893 -0.04519074  0.08990901  0.04646242 -0.04662666
  -0.08217033  0.01199105 -0.7504814  -0.08807427  0.0227335  -0.00128543
  -0.44271268 -0.33083946 -1.04173721 -0.81883171 -0.7156333  -0.0385105 ]]",6.077440855675988,70.24608761416975,78
0,50,10,0.11267605633802813,0.13684210526315788,6.97910199999933,"[[ 0.5449379   0.08937683 -0.00251772 -0.0017714  -0.22641065 -0.07001738
  -0.69490783 -0.41919404 -0.13525692 -0.02000993 -0.4870734   0.55902823
  -0.20461439  0.01430401 -0.0388001   0.03394456 -0.00751392 -0.02007463
  -0.07249088 -0.00695481 -0.27630884 -0.1393108  -0.01950557 -0.00153398
  -0.35091172 -0.22267439 -1.31504308 -0.55912483 -0.19042021 -0.09304472]]",3.7722760046422366,99.8294059020863,109
0,50,15,0.16901408450704225,0.18596491228070178,12.651206999999886,"[[ 1.0894664   0.04241264 -0.01131037 -0.0089228  -0.25852612 -0.08089121
  -0.74180912 -0.43250823 -0.06470642 -0.01039205 -0.38627179  0.47439405
  -0.24689935  0.01858972 -0.05512086  0.02187155 -0.00122324 -0.03468238
  -0.04439329 -0.0149787  -0.66154096 -0.08267646 -0.02424723  0.00410979
  -0.45392193 -0.23291229 -1.14551202 -0.63898329  0.01775875 -0.11562106]]",2.8020592279428436,126.84002340615382,135
0,50,20,0.22535211267605637,0.23508771929824557,10.380325000000084,"[[ 1.02006416e+00  7.16776990e-02 -7.75541079e-03 -9.56091907e-03
  -2.00507187e-01 -6.64422752e-02 -3.83798544e-01 -3.18359472e-01
   1.66801229e-03  1.57433129e-03 -3.12228447e-01  3.38520219e-01
  -2.14310713e-01  1.54498323e-02 -4.34618529e-02 -9.94748912e-03
   2.04741743e-04 -3.46578509e-02 -8.75646628e-02 -1.28835354e-02
  -8.10065865e-01 -9.16504543e-02 -4.20130676e-02  7.69788833e-03
  -3.51915761e-01 -3.60956320e-01 -9.26464949e-01 -5.70264054e-01
  -3.62628682e-01 -5.77144570e-02]]",5.04123994450479,143.8606983770119,156
0,50,25,0.278169014084507,0.3052631578947368,18.997857000000295,"[[ 1.30106227 -0.04721668 -0.02662311 -0.01028778 -0.19197665 -0.14155045
  -0.66582803 -0.25748216  0.13694992 -0.01867607 -0.85504913  0.25092625
  -0.0648427   0.01668719 -0.03572656 -0.03778036 -0.05593847 -0.01660573
  -0.11871637 -0.02749876 -0.76535494  0.01274872 -0.02566222  0.00585315
  -0.3426105  -0.36892769 -1.54037891 -0.28346453 -0.3235893  -0.03094647]]",1.925013454977419,170.51926021991906,188
0,50,30,0.3274647887323944,0.3298245614035088,17.170616000000336,"[[ 0.67420458  0.08021868  0.0785031  -0.01248081 -0.16522434 -0.01652178
  -0.33716504 -0.1156825   0.22187157 -0.0186092  -0.59695408  0.5220971
  -0.49508044  0.02336658 -0.03259489  0.02476751 -0.06449456 -0.04184607
  -0.07446222 -0.02779359 -0.61749997 -0.12332896 -0.06460698  0.0088251
  -0.32406979  0.39041181 -1.29664782 -0.26358376 -0.25421916 -0.01394387]]",2.9863260458058667,184.8117688299116,206
0,80,0,0.0241758241758242,0.07017543859649122,0.268804999999702,"[[ 1.31753654  0.2253405  -0.24503087  0.01231685 -0.27129916 -0.27295841
  -0.63851046 -0.32363883 -0.42328781 -0.03689927  0.01251093  1.34421912
   0.38619482 -0.09305048 -0.04917458  0.03057633 -0.0910842  -0.04711796
  -0.0814569   0.01035411  0.18893253 -0.43328894 -0.06644051 -0.01054204
  -0.48443273 -0.74350936 -1.51700188 -0.63081685 -1.16014129 -0.13151498]]",17.556404076503686,42.149937868726184,43
0,80,5,0.08571428571428574,0.0964912280701754,6.8138520000002245,"[[ 0.88316914  0.00610562  0.01996314 -0.00764828 -0.41702067 -0.300483
  -0.86670755 -0.67729089 -0.55542265 -0.06294738 -0.42222695  0.31156017
   0.65983468 -0.05729646 -0.09737175  0.06247583 -0.01173386 -0.06668934
  -0.12458042  0.01298478 -0.76990584 -0.11119144 -0.11183463  0.01038678
  -0.75027455  0.04109809 -1.14101586 -0.9142512  -1.1115129  -0.07079626]]",10.57884626783529,120.26406609806554,119
0,80,10,0.12307692307692308,0.1842105263157895,8.165984000000208,"[[ 0.97266095 -0.09211307  0.08566905 -0.00941631 -0.50027623 -0.39201115
  -0.85340688 -0.67745878 -0.41203597 -0.07759195 -0.36405302  0.03197118
   0.40363866 -0.0419355  -0.10717827  0.06869089  0.03321947 -0.07992539
  -0.15130706  0.03039044 -0.86056758  0.00581947 -0.0719582   0.00663984
  -0.90760377 -0.28952831 -1.0440537  -0.98622104 -0.98221988 -0.02229006]]",3.8584804076642865,158.29825814385526,163
0,80,15,0.17802197802197806,0.23684210526315785,10.925975000000108,"[[ 1.10073453 -0.01829361  0.10409066 -0.01650718 -0.36513328 -0.4224756
  -0.77409321 -0.70034183 -0.32861978 -0.08873911 -0.56487803  0.12283615
   0.32350649 -0.02665373 -0.09707388  0.02741738  0.10583097 -0.07381917
  -0.17896656  0.02203786 -1.17475706 -0.03515956 -0.01595628  0.00924086
  -0.63841686 -0.597603   -0.98424807 -1.02122805 -1.27432656 -0.05172875]]",1.395274454541575,185.91071168644172,211
0,80,20,0.22637362637362635,0.27192982456140347,14.08846799999992,"[[ 1.18204532 -0.04945345  0.07266843 -0.01807561 -0.26550703 -0.40153708
  -0.66676712 -0.49320317 -0.17462321 -0.06703599 -0.6345064   0.24730261
   0.21192126 -0.02661819 -0.11355331 -0.26760991 -0.27806569 -0.13803695
  -0.23127879 -0.01751127 -1.1540277  -0.02707902  0.00194326  0.01056253
  -0.45225877 -0.0523991  -0.75765899 -0.69089195 -1.02599131  0.0904217 ]]",1.0211250479236953,211.16806126528246,253
0,80,25,0.2637362637362637,0.29824561403508776,15.774793999999929,"[[ 4.53716973e-01 -9.88781920e-02  1.57132607e-01 -1.58301026e-02
  -2.79720440e-01 -6.34103548e-01 -7.22069466e-01 -5.77917443e-01
  -5.58633463e-01 -1.08740470e-01 -2.90682471e-01  6.86279800e-02
   5.43503155e-01 -5.20118241e-02 -8.46586524e-02 -2.61113547e-01
  -3.17573328e-01 -1.36529493e-01 -2.94102145e-01 -6.87753129e-04
  -1.04905959e+00  2.23192790e-02 -2.40337871e-02  1.16081816e-02
  -2.24302542e-01 -2.17854184e-01 -1.00203945e+00 -5.64631858e-01
  -1.85353187e+00  1.21508588e-01]]",2.451913583363774,232.14398945909878,282
0,80,30,0.32087912087912085,0.38596491228070173,17.182593000000452,"[[ 0.07440983 -0.09972226  0.17400068 -0.01377823 -0.14287096 -0.49260518
  -0.54155784 -0.24665897 -0.30386012 -0.08621856 -0.17076397 -0.02866606
   0.60290145 -0.06072265 -0.07534991 -0.32298535 -0.40377312 -0.12204207
  -0.25984726  0.00242511 -1.1951192   0.04241929  0.00241838  0.01246583
  -0.10909977 -0.64402015 -1.32241603 -0.07235944 -1.26138781  0.13152593]]",3.4340123692635163,226.52730831324362,312
0,70,0,0.03266331658291455,0.040935672514619936,0.8182969999998022,"[[ 1.2584698   0.10090814 -0.25228835  0.01360082 -0.26756174 -0.29759851
  -0.57734263 -0.29669844 -0.40022569 -0.05047971  0.02855776  1.53978299
   0.40032106 -0.08620807 -0.04612538  0.03376317 -0.05291839 -0.03293446
  -0.07931046  0.0111674   0.04936983 -0.31681338 -0.06437878 -0.00873389
  -0.44869737 -0.76279728 -1.32356641 -0.50937677 -1.18660889 -0.14564208]]",17.855118840505746,36.216291518014145,40
0,70,5,0.09547738693467334,0.08187134502923976,6.127230000000054,"[[ 0.8369541   0.02428941  0.02057942 -0.00758004 -0.41903175 -0.43143864
  -0.83734068 -0.60578171 -0.647277   -0.08204478 -0.48249411  0.52184264
   0.63545561 -0.06289492 -0.09509432  0.07199712 -0.03052339 -0.06419024
  -0.1364926   0.01492645 -1.15353307 -0.11594873 -0.05351248  0.01139864
  -0.74561459 -0.13576085 -1.22181603 -0.83613798 -1.35662144 -0.10907603]]",10.284093345881656,108.70063854561624,114
0,70,10,0.128140703517588,0.16374269005847952,12.337314000000333,"[[ 1.03578901 -0.02908503  0.07732135 -0.01243152 -0.51355751 -0.38979585
  -0.88398945 -0.6797279  -0.63073033 -0.08262172 -0.56819097  0.41689094
   0.45055509 -0.04344343 -0.10703314  0.13881563  0.08662232 -0.06706141
  -0.17271032  0.03871826 -0.58932362 -0.04790964 -0.06742922  0.00611716
  -0.86508277 -0.19878559 -0.82770548 -0.89107287 -1.31260259 -0.01109256]]",1.1481705705227936,133.79662807410574,150
0,70,15,0.18844221105527637,0.21052631578947367,7.813912000000528,"[[ 1.10562357  0.02043446  0.15886312 -0.02147117 -0.4478108  -0.49951904
  -0.76514855 -0.72684174 -0.45393484 -0.09614467 -0.44491759  0.43990383
   0.43663475 -0.04743012 -0.07243287  0.03553488  0.01221845 -0.10248266
  -0.19974737  0.01490345 -1.28623414 -0.08518582 -0.01583863  0.01191805
  -0.61770633 -0.378696   -0.93761024 -1.07233438 -1.52787212 -0.04145995]]",-0.28998696751965986,162.70403891388833,195
0,70,20,0.24120603015075381,0.29824561403508776,10.522836000000098,"[[ 0.91921173 -0.06148887  0.13696145 -0.020743   -0.21288155 -0.42218886
  -0.62532972 -0.55192933 -0.35766111 -0.0466258  -0.8580756   0.30140469
   0.46530889 -0.04509153 -0.08616174 -0.27696095 -0.29183025 -0.14508926
  -0.21593864 -0.02694913 -0.88871008 -0.01453586 -0.00724153  0.00956188
  -0.32049892 -0.47264455 -0.80913698 -0.87765431 -1.3209813   0.02701296]]",-1.7344789917860888,179.92515800569197,219
