,Training,Noise,Training Error,Testing Error,Time Count,Weight,Bias,Objective Function
0,60,25,0.18333333333333335,0.35,0.0005919999999832726,[[0.67247665 0.00892191]],-5.081501713877556,75.37363176210971
0,60,30,0.21666666666666667,0.4,0.00043499999998175554,[[0.62851305 0.09141245]],-5.443563295692109,6.875574030082284
0,50,0,0.0,0.0,0.000367999999980384,[[ 1.48324259 -0.14866991]],-9.466995313099847,-9.976750542097697
0,50,5,0.040000000000000036,0.06000000000000005,0.00035699999995131293,[[ 1.02284751 -0.21549776]],-5.7208216423880565,-4.746441412911185
0,50,10,0.040000000000000036,0.16000000000000003,0.0003720000000271284,[[ 1.02284751 -0.21549776]],-5.7208216423880565,-4.746441412911185
0,50,15,0.07999999999999996,0.21999999999999997,0.0003920000000334767,[[ 0.90825672 -0.28606192]],-4.254905680886935,-3.175035342674143
0,50,20,0.09999999999999998,0.30000000000000004,0.00044000000002597517,[[ 0.89344596 -0.23063075]],-4.7041993259369255,-3.873923853958856
0,50,25,0.14,0.36,0.0004289999999969041,[[ 0.82345393 -0.23988759]],-4.098945801011589,-3.4326658641740155
0,50,30,0.18000000000000005,0.4,0.0003790000000094551,[[0.67179619 0.09790429]],-5.751178023908282,6.861764466548184
0,80,0,0.0,0.0,0.00042600000000447835,[[ 0.38532366 -0.13936066]],-1.1779404872168038,-2.7649386157180524
0,80,5,0.050000000000000044,0.050000000000000044,0.00045099999999820284,[[ 0.36621172 -0.10952411]],-1.1748472620562629,-3.3436631245965365
0,80,10,0.09999999999999998,0.09999999999999998,0.0005370000000084474,[[ 0.33181435 -0.12274624]],-1.0622691098395043,-2.7032547447932305
0,80,15,0.15000000000000002,0.15000000000000002,0.0004759999999919273,[[ 0.29908499 -0.1512964 ]],-0.8871620254424268,-1.9768150076723734
0,80,20,0.1875,0.25,0.0005360000000109721,[[ 0.29129131 -0.14370564]],-0.8621253140306969,-2.0269998533500453
0,80,25,0.25,0.25,0.0005900000000451655,[[ 0.29920013 -0.05670879]],-0.963862406826328,-5.276080348851432
0,80,30,0.30000000000000004,0.30000000000000004,0.0005850000000009459,[[ 0.29479898 -0.0361467 ]],-0.979903903324467,-8.155626139825825
0,70,0,0.0,0.0,0.0003419999999891843,[[ 0.38532366 -0.13936066]],-1.1779404928186767,-2.764938615718052
0,70,5,0.05714285714285716,0.033333333333333326,0.00045799999998052954,[[ 0.36620958 -0.10953108]],-1.1748258084137946,-3.3434309289632327
0,70,10,0.09999999999999998,0.09999999999999998,0.0004199999999627835,[[ 0.33126217 -0.12357412]],-1.0582375667276969,-2.6806759528601694
0,70,15,0.15714285714285714,0.1333333333333333,0.0005049999999755528,[[ 0.29785398 -0.15066177]],-0.8792724602506509,-1.9769712139992228
0,70,20,0.19999999999999996,0.19999999999999996,0.0005429999999932988,[[ 0.25579188 -0.17966097]],-0.6325714095246064,-1.4237476422639816
0,70,25,0.27142857142857146,0.19999999999999996,0.00057499999996935,[[ 0.26690977 -0.11607623]],-0.7149513479229563,-2.2994351651563423
0,70,30,0.3142857142857143,0.2666666666666667,0.0007850000000075852,[[ 0.25799683 -0.08337415]],-0.7409368038311211,-3.094446351550128
0,60,0,0.0,0.0,0.00036399999999048305,[[ 0.38532366 -0.13936065]],-1.1779404825425148,-2.764938615718052
0,60,5,0.06666666666666665,0.025000000000000022,0.0003770000000145046,[[ 0.36464821 -0.06537314]],-1.2566699827485122,-5.577951741969266
0,60,10,0.09999999999999998,0.09999999999999998,0.00036599999998543353,[[ 0.33992981 -0.11010848]],-1.1221026505957217,-3.0872264777731906
0,60,15,0.15000000000000002,0.15000000000000002,0.0005700000000388172,[[ 0.30801823 -0.12097416]],-0.9590623082562585,-2.546149042970339
0,60,20,0.16666666666666663,0.25,0.0005069999999705033,[[ 0.30109592 -0.12957242]],-0.9354605429987455,-2.323765502082444
0,60,25,0.21666666666666667,0.30000000000000004,0.00047699999998940257,[[ 0.25069215 -0.18774171]],-0.5667161685029899,-1.3353033908468201
0,60,30,0.2666666666666667,0.35,0.0004480000000057771,[[ 0.25515071 -0.14975603]],-0.6175944567610043,-1.703775893730822
0,50,0,0.0,0.0,0.0003260000000295804,[[ 0.38532366 -0.13936066]],-1.1779404989021272,-2.7649386157180516
0,50,5,0.07999999999999996,0.020000000000000018,0.0005439999999907741,[[ 0.3645337  -0.06516287]],-1.2563587943559185,-5.594193374949211
0,50,10,0.12,0.07999999999999996,0.0004450000000133514,[[ 0.33990681 -0.11017736]],-1.121937527050286,-3.085087587898966
0,50,15,0.18000000000000005,0.12,0.0003899999999816828,[[ 0.28631495 -0.1246766 ]],-0.8395063469446632,-2.296461012428795
0,50,20,0.19999999999999996,0.19999999999999996,0.00043099999999185457,[[ 0.2410589  -0.17029752]],-0.6507165462715921,-1.415516174879787
0,50,25,0.24,0.26,0.0004999999999881766,[[ 0.23854502 -0.19182321]],-0.5311978649373202,-1.243566995801822
